0,1,2
60,115,1
60,104,1
60,88,1
60,64,1
60,133,1
60,123,1
60,116,1
60,137,1
60,131,1
61,93,1
61,137,1
61,94,1
61,62,1
61,107,1
61,100,1
61,71,1
61,75,1
61,117,1
61,74,1
61,81,1
61,82,1
61,96,1
62,94,1
63,69,1
63,114,1
63,67,1
63,66,1
63,113,1
63,92,1
63,83,1
63,129,1
63,89,1
63,88,1
63,70,1
63,119,1
63,65,1
64,65,1
64,104,1
64,78,1
64,88,1
64,84,1
64,115,1
64,113,1
64,69,1
64,83,1
65,76,1
65,88,1
65,69,1
65,113,1
65,83,1
66,67,1
66,89,1
66,121,1
66,129,1
66,69,1
66,103,1
66,88,1
66,119,1
66,113,1
67,124,1
67,70,1
67,69,1
67,88,1
67,77,1
67,89,1
67,113,1
67,119,1
67,115,1
67,121,1
67,129,1
67,83,1
68,94,1
68,132,1
68,82,1
68,105,1
68,102,1
68,81,1
69,70,1
69,83,1
69,124,1
69,113,1
69,88,1
69,115,1
69,89,1
69,84,1
69,77,1
69,118,1
69,76,1
69,78,1
69,92,1
69,112,1
69,119,1
69,114,1
70,89,1
70,104,1
70,119,1
70,115,1
70,113,1
70,88,1
71,93,1
71,90,1
71,94,1
71,74,1
71,96,1
71,117,1
71,100,1
71,75,1
71,101,1
71,82,1
72,73,1
72,91,1
72,127,1
72,109,1
72,85,1
72,126,1
72,125,1
72,80,1
72,130,1
72,97,1
72,110,1
72,79,1
72,122,1
72,151,1
72,154,1
72,155,1
72,156,1
72,159,1
72,161,1
72,163,1
72,169,1
72,170,1
72,172,1
72,173,1
72,174,1
72,175,1
72,178,1
72,179,1
72,181,1
72,183,1
72,185,1
72,188,1
72,189,1
72,192,1
72,193,1
72,195,1
72,197,1
72,198,1
72,200,1
72,201,1
72,203,1
72,204,1
72,207,1
72,208,1
72,212,1
72,215,1
72,216,1
72,221,1
72,224,1
72,225,1
72,228,1
72,230,1
72,231,1
72,233,1
72,235,1
72,237,1
72,239,1
72,246,1
72,247,1
72,258,1
72,259,1
72,262,1
72,263,1
72,266,1
72,268,1
72,269,1
72,270,1
72,273,1
72,276,1
72,278,1
72,279,1
72,280,1
72,282,1
72,283,1
72,284,1
72,286,1
72,288,1
72,289,1
72,291,1
72,292,1
72,294,1
72,297,1
72,298,1
72,299,1
72,303,1
72,304,1
72,309,1
72,310,1
72,311,1
72,313,1
72,314,1
72,317,1
72,318,1
72,319,1
72,320,1
72,322,1
72,323,1
72,325,1
72,326,1
72,327,1
72,329,1
72,330,1
72,334,1
72,336,1
72,338,1
72,339,1
72,342,1
73,110,1
73,125,1
73,130,1
73,126,1
73,91,1
73,109,1
73,79,1
73,122,1
73,85,1
73,80,1
73,153,1
73,155,1
73,156,1
73,159,1
73,162,1
73,163,1
73,166,1
73,170,1
73,171,1
73,172,1
73,181,1
73,182,1
73,184,1
73,187,1
73,193,1
73,198,1
73,200,1
73,205,1
73,206,1
73,207,1
73,208,1
73,212,1
73,213,1
73,215,1
73,216,1
73,221,1
73,225,1
73,228,1
73,233,1
73,238,1
73,239,1
73,240,1
73,242,1
73,245,1
73,247,1
73,252,1
73,253,1
73,255,1
73,258,1
73,259,1
73,260,1
73,267,1
73,268,1
73,269,1
73,270,1
73,271,1
73,272,1
73,276,1
73,278,1
73,279,1
73,280,1
73,282,1
73,283,1
73,285,1
73,290,1
73,291,1
73,292,1
73,295,1
73,296,1
73,297,1
73,300,1
73,301,1
73,308,1
73,309,1
73,310,1
73,311,1
73,313,1
73,314,1
73,315,1
73,317,1
73,318,1
73,319,1
73,320,1
73,321,1
73,323,1
73,324,1
73,325,1
73,327,1
73,328,1
73,329,1
73,330,1
73,333,1
73,336,1
73,338,1
73,340,1
73,341,1
73,342,1
74,75,1
74,117,1
74,96,1
74,100,1
74,82,1
74,93,1
74,94,1
74,87,1
74,90,1
75,107,1
75,108,1
75,94,1
75,101,1
75,87,1
75,93,1
75,100,1
75,90,1
75,82,1
75,117,1
75,96,1
76,84,1
76,88,1
76,103,1
76,89,1
76,83,1
77,78,1
77,88,1
77,95,1
77,118,1
77,83,1
77,114,1
77,103,1
77,89,1
77,113,1
77,92,1
78,88,1
78,133,1
78,84,1
78,113,1
78,115,1
78,104,1
78,83,1
79,80,1
79,91,1
79,97,1
79,126,1
79,85,1
79,109,1
79,130,1
79,110,1
79,125,1
79,152,1
79,153,1
79,154,1
79,155,1
79,159,1
79,161,1
79,163,1
79,166,1
79,168,1
79,170,1
79,171,1
79,172,1
79,174,1
79,175,1
79,179,1
79,181,1
79,182,1
79,184,1
79,186,1
79,187,1
79,188,1
79,192,1
79,193,1
79,195,1
79,198,1
79,199,1
79,202,1
79,203,1
79,209,1
79,212,1
79,214,1
79,215,1
79,223,1
79,224,1
79,228,1
79,233,1
79,235,1
79,236,1
79,237,1
79,238,1
79,239,1
79,242,1
79,243,1
79,244,1
79,245,1
79,247,1
79,248,1
79,253,1
79,258,1
79,259,1
79,262,1
79,263,1
79,264,1
79,266,1
79,267,1
79,269,1
79,272,1
79,274,1
79,278,1
79,280,1
79,282,1
79,284,1
79,286,1
79,287,1
79,291,1
79,292,1
79,297,1
79,298,1
79,300,1
79,301,1
79,303,1
79,306,1
79,307,1
79,309,1
79,311,1
79,313,1
79,315,1
79,316,1
79,317,1
79,318,1
79,319,1
79,320,1
79,321,1
79,322,1
79,325,1
79,328,1
79,330,1
79,336,1
79,338,1
79,340,1
79,341,1
79,342,1
80,91,1
80,130,1
80,126,1
80,97,1
80,122,1
80,109,1
80,85,1
80,110,1
80,125,1
80,151,1
80,153,1
80,154,1
80,160,1
80,161,1
80,163,1
80,164,1
80,168,1
80,172,1
80,173,1
80,175,1
80,176,1
80,177,1
80,181,1
80,182,1
80,183,1
80,186,1
80,188,1
80,190,1
80,192,1
80,195,1
80,197,1
80,198,1
80,199,1
80,200,1
80,201,1
80,203,1
80,206,1
80,209,1
80,212,1
80,215,1
80,218,1
80,221,1
80,224,1
80,227,1
80,229,1
80,233,1
80,235,1
80,237,1
80,238,1
80,240,1
80,242,1
80,245,1
80,246,1
80,247,1
80,248,1
80,253,1
80,254,1
80,258,1
80,263,1
80,264,1
80,268,1
80,269,1
80,271,1
80,272,1
80,273,1
80,275,1
80,278,1
80,279,1
80,282,1
80,283,1
80,286,1
80,288,1
80,289,1
80,291,1
80,295,1
80,297,1
80,298,1
80,300,1
80,302,1
80,305,1
80,306,1
80,308,1
80,310,1
80,314,1
80,315,1
80,317,1
80,318,1
80,321,1
80,326,1
80,329,1
80,331,1
80,333,1
80,334,1
80,335,1
80,336,1
80,338,1
80,340,1
80,341,1
80,342,1
81,102,1
81,96,1
81,93,1
81,82,1
81,101,1
81,132,1
81,105,1
81,94,1
82,95,1
82,93,1
82,135,1
82,100,1
82,90,1
82,101,1
82,107,1
82,87,1
82,102,1
82,108,1
82,96,1
82,94,1
82,117,1
83,88,1
83,118,1
83,113,1
83,145,1
83,119,1
83,114,1
83,92,1
83,103,1
84,121,1
84,104,1
84,112,1
84,92,1
84,131,1
84,88,1
84,133,1
84,143,1
84,114,1
84,138,1
84,129,1
84,146,1
84,115,1
84,123,1
85,125,1
85,110,1
85,127,1
85,130,1
85,126,1
85,91,1
85,109,1
85,122,1
85,153,1
85,154,1
85,155,1
85,158,1
85,161,1
85,163,1
85,164,1
85,166,1
85,170,1
85,172,1
85,173,1
85,174,1
85,175,1
85,177,1
85,178,1
85,179,1
85,181,1
85,183,1
85,185,1
85,186,1
85,187,1
85,188,1
85,189,1
85,191,1
85,192,1
85,193,1
85,194,1
85,196,1
85,197,1
85,198,1
85,201,1
85,207,1
85,209,1
85,213,1
85,214,1
85,216,1
85,220,1
85,221,1
85,224,1
85,225,1
85,227,1
85,228,1
85,229,1
85,231,1
85,233,1
85,234,1
85,235,1
85,236,1
85,237,1
85,238,1
85,239,1
85,240,1
85,243,1
85,246,1
85,247,1
85,248,1
85,249,1
85,253,1
85,254,1
85,255,1
85,257,1
85,258,1
85,265,1
85,268,1
85,271,1
85,276,1
85,278,1
85,279,1
85,282,1
85,285,1
85,286,1
85,289,1
85,291,1
85,297,1
85,298,1
85,301,1
85,304,1
85,305,1
85,307,1
85,309,1
85,310,1
85,311,1
85,313,1
85,315,1
85,317,1
85,318,1
85,319,1
85,320,1
85,324,1
85,326,1
85,327,1
85,331,1
85,337,1
85,338,1
85,340,1
85,341,1
86,99,1
86,108,1
86,111,1
86,95,1
87,100,1
87,92,1
87,95,1
88,89,1
88,133,1
88,114,1
88,118,1
88,129,1
88,104,1
88,116,1
88,140,1
88,112,1
88,113,1
88,115,1
88,123,1
88,92,1
88,124,1
88,119,1
88,121,1
89,119,1
89,113,1
89,114,1
90,117,1
90,96,1
90,107,1
90,93,1
90,100,1
91,125,1
91,130,1
91,110,1
91,97,1
91,109,1
91,126,1
91,122,1
91,127,1
91,154,1
91,155,1
91,159,1
91,161,1
91,163,1
91,166,1
91,168,1
91,169,1
91,170,1
91,171,1
91,172,1
91,174,1
91,176,1
91,177,1
91,179,1
91,181,1
91,182,1
91,183,1
91,186,1
91,188,1
91,193,1
91,194,1
91,195,1
91,196,1
91,197,1
91,198,1
91,200,1
91,201,1
91,203,1
91,205,1
91,206,1
91,207,1
91,209,1
91,212,1
91,213,1
91,215,1
91,217,1
91,219,1
91,221,1
91,222,1
91,227,1
91,228,1
91,229,1
91,231,1
91,233,1
91,234,1
91,235,1
91,237,1
91,238,1
91,239,1
91,240,1
91,242,1
91,246,1
91,247,1
91,248,1
91,249,1
91,252,1
91,253,1
91,254,1
91,257,1
91,258,1
91,259,1
91,262,1
91,263,1
91,265,1
91,266,1
91,268,1
91,269,1
91,273,1
91,274,1
91,276,1
91,277,1
91,278,1
91,279,1
91,284,1
91,285,1
91,287,1
91,288,1
91,290,1
91,292,1
91,299,1
91,300,1
91,301,1
91,303,1
91,306,1
91,308,1
91,310,1
91,311,1
91,313,1
91,315,1
91,317,1
91,318,1
91,320,1
91,321,1
91,322,1
91,323,1
91,325,1
91,329,1
91,330,1
91,333,1
91,334,1
91,336,1
91,337,1
91,339,1
91,341,1
91,342,1
92,112,1
92,115,1
93,94,1
93,101,1
93,107,1
93,117,1
93,100,1
93,135,1
94,100,1
94,105,1
94,96,1
94,132,1
94,102,1
95,99,1
96,107,1
96,100,1
96,117,1
97,109,1
97,154,1
97,155,1
97,157,1
97,158,1
97,160,1
97,161,1
97,162,1
97,163,1
97,164,1
97,166,1
97,170,1
97,174,1
97,175,1
97,176,1
97,177,1
97,179,1
97,181,1
97,182,1
97,185,1
97,186,1
97,187,1
97,189,1
97,193,1
97,198,1
97,199,1
97,200,1
97,201,1
97,205,1
97,206,1
97,207,1
97,211,1
97,216,1
97,217,1
97,220,1
97,227,1
97,229,1
97,231,1
97,233,1
97,234,1
97,235,1
97,237,1
97,238,1
97,239,1
97,240,1
97,246,1
97,247,1
97,249,1
97,250,1
97,251,1
97,254,1
97,263,1
97,264,1
97,265,1
97,266,1
97,268,1
97,269,1
97,270,1
97,271,1
97,276,1
97,280,1
97,282,1
97,283,1
97,285,1
97,286,1
97,287,1
97,288,1
97,289,1
97,291,1
97,292,1
97,294,1
97,297,1
97,298,1
97,299,1
97,302,1
97,308,1
97,309,1
97,311,1
97,313,1
97,318,1
97,323,1
97,324,1
97,327,1
97,328,1
97,330,1
97,334,1
97,335,1
97,337,1
97,341,1
98,137,1
98,101,1
99,108,1
100,101,1
100,117,1
101,120,1
101,102,1
101,128,1
101,117,1
102,105,1
102,132,1
104,115,1
104,121,1
104,133,1
104,124,1
104,113,1
104,123,1
104,146,1
104,131,1
105,132,1
106,111,1
106,136,1
106,120,1
107,117,1
107,108,1
107,120,1
109,125,1
109,122,1
109,126,1
109,127,1
109,110,1
109,130,1
109,154,1
109,155,1
109,156,1
109,157,1
109,158,1
109,159,1
109,160,1
109,161,1
109,164,1
109,165,1
109,168,1
109,169,1
109,172,1
109,173,1
109,174,1
109,175,1
109,177,1
109,180,1
109,181,1
109,182,1
109,183,1
109,185,1
109,187,1
109,189,1
109,192,1
109,195,1
109,196,1
109,197,1
109,198,1
109,200,1
109,207,1
109,209,1
109,211,1
109,212,1
109,218,1
109,221,1
109,225,1
109,229,1
109,230,1
109,232,1
109,237,1
109,239,1
109,245,1
109,249,1
109,252,1
109,253,1
109,254,1
109,255,1
109,256,1
109,257,1
109,258,1
109,259,1
109,260,1
109,262,1
109,263,1
109,265,1
109,266,1
109,271,1
109,275,1
109,276,1
109,277,1
109,279,1
109,280,1
109,282,1
109,283,1
109,284,1
109,287,1
109,288,1
109,289,1
109,294,1
109,297,1
109,298,1
109,299,1
109,301,1
109,303,1
109,306,1
109,308,1
109,310,1
109,311,1
109,313,1
109,318,1
109,319,1
109,321,1
109,323,1
109,325,1
109,327,1
109,328,1
109,331,1
109,332,1
109,334,1
109,335,1
109,336,1
109,341,1
109,342,1
110,122,1
110,126,1
110,125,1
110,130,1
110,151,1
110,154,1
110,156,1
110,159,1
110,163,1
110,164,1
110,165,1
110,169,1
110,170,1
110,171,1
110,176,1
110,177,1
110,181,1
110,183,1
110,184,1
110,185,1
110,186,1
110,189,1
110,192,1
110,193,1
110,195,1
110,200,1
110,201,1
110,207,1
110,209,1
110,210,1
110,212,1
110,213,1
110,215,1
110,216,1
110,217,1
110,221,1
110,224,1
110,228,1
110,229,1
110,234,1
110,235,1
110,236,1
110,237,1
110,241,1
110,245,1
110,246,1
110,247,1
110,253,1
110,256,1
110,257,1
110,258,1
110,263,1
110,264,1
110,266,1
110,268,1
110,269,1
110,270,1
110,272,1
110,273,1
110,274,1
110,275,1
110,276,1
110,277,1
110,279,1
110,280,1
110,282,1
110,285,1
110,286,1
110,288,1
110,289,1
110,292,1
110,297,1
110,298,1
110,301,1
110,303,1
110,304,1
110,307,1
110,308,1
110,309,1
110,311,1
110,313,1
110,317,1
110,319,1
110,320,1
110,321,1
110,324,1
110,325,1
110,327,1
110,329,1
110,330,1
110,331,1
110,332,1
110,334,1
110,336,1
110,341,1
112,115,1
112,113,1
113,114,1
113,115,1
113,129,1
113,119,1
113,124,1
113,118,1
114,118,1
114,119,1
114,115,1
114,124,1
115,124,1
115,119,1
116,139,1
118,119,1
118,139,1
119,124,1
119,133,1
121,129,1
121,144,1
121,131,1
121,139,1
121,138,1
121,140,1
121,143,1
121,123,1
122,130,1
122,125,1
122,126,1
122,153,1
122,155,1
122,156,1
122,157,1
122,159,1
122,163,1
122,164,1
122,168,1
122,172,1
122,174,1
122,177,1
122,180,1
122,181,1
122,182,1
122,183,1
122,184,1
122,186,1
122,190,1
122,192,1
122,193,1
122,194,1
122,195,1
122,196,1
122,197,1
122,198,1
122,199,1
122,201,1
122,202,1
122,207,1
122,208,1
122,212,1
122,215,1
122,216,1
122,219,1
122,222,1
122,223,1
122,224,1
122,225,1
122,228,1
122,229,1
122,231,1
122,232,1
122,233,1
122,235,1
122,237,1
122,242,1
122,247,1
122,252,1
122,253,1
122,256,1
122,259,1
122,261,1
122,264,1
122,265,1
122,266,1
122,270,1
122,273,1
122,276,1
122,278,1
122,279,1
122,280,1
122,282,1
122,283,1
122,284,1
122,285,1
122,287,1
122,292,1
122,294,1
122,297,1
122,298,1
122,299,1
122,301,1
122,306,1
122,308,1
122,309,1
122,310,1
122,313,1
122,315,1
122,318,1
122,325,1
122,327,1
122,328,1
122,329,1
122,330,1
122,331,1
122,335,1
122,336,1
122,337,1
123,131,1
123,138,1
123,143,1
123,133,1
123,144,1
123,146,1
125,127,1
125,126,1
125,130,1
125,153,1
125,155,1
125,158,1
125,160,1
125,161,1
125,162,1
125,167,1
125,169,1
125,170,1
125,172,1
125,176,1
125,177,1
125,181,1
125,183,1
125,185,1
125,188,1
125,189,1
125,191,1
125,193,1
125,195,1
125,197,1
125,198,1
125,199,1
125,200,1
125,201,1
125,206,1
125,207,1
125,212,1
125,214,1
125,218,1
125,221,1
125,225,1
125,227,1
125,228,1
125,229,1
125,230,1
125,232,1
125,237,1
125,239,1
125,240,1
125,245,1
125,249,1
125,250,1
125,252,1
125,253,1
125,257,1
125,262,1
125,263,1
125,266,1
125,267,1
125,268,1
125,273,1
125,274,1
125,275,1
125,276,1
125,279,1
125,280,1
125,285,1
125,287,1
125,289,1
125,291,1
125,292,1
125,293,1
125,297,1
125,298,1
125,303,1
125,305,1
125,306,1
125,307,1
125,308,1
125,310,1
125,312,1
125,316,1
125,318,1
125,320,1
125,323,1
125,324,1
125,329,1
125,333,1
125,334,1
125,335,1
125,336,1
125,337,1
125,342,1
126,127,1
126,130,1
126,154,1
126,155,1
126,157,1
126,158,1
126,159,1
126,161,1
126,162,1
126,167,1
126,172,1
126,174,1
126,175,1
126,176,1
126,177,1
126,179,1
126,182,1
126,183,1
126,185,1
126,187,1
126,189,1
126,193,1
126,197,1
126,198,1
126,200,1
126,201,1
126,204,1
126,206,1
126,207,1
126,212,1
126,213,1
126,215,1
126,216,1
126,218,1
126,221,1
126,222,1
126,227,1
126,228,1
126,229,1
126,231,1
126,233,1
126,237,1
126,238,1
126,240,1
126,241,1
126,242,1
126,243,1
126,244,1
126,245,1
126,249,1
126,252,1
126,253,1
126,254,1
126,262,1
126,266,1
126,268,1
126,269,1
126,273,1
126,276,1
126,279,1
126,280,1
126,282,1
126,283,1
126,285,1
126,286,1
126,287,1
126,289,1
126,291,1
126,292,1
126,297,1
126,299,1
126,300,1
126,301,1
126,302,1
126,304,1
126,305,1
126,306,1
126,308,1
126,310,1
126,311,1
126,312,1
126,313,1
126,315,1
126,316,1
126,317,1
126,318,1
126,319,1
126,320,1
126,321,1
126,322,1
126,323,1
126,327,1
126,328,1
126,329,1
126,330,1
126,336,1
126,338,1
126,342,1
127,130,1
127,154,1
127,156,1
127,159,1
127,163,1
127,164,1
127,170,1
127,172,1
127,174,1
127,175,1
127,177,1
127,184,1
127,187,1
127,190,1
127,193,1
127,195,1
127,197,1
127,199,1
127,201,1
127,206,1
127,211,1
127,215,1
127,216,1
127,217,1
127,218,1
127,221,1
127,222,1
127,224,1
127,228,1
127,230,1
127,233,1
127,234,1
127,236,1
127,244,1
127,245,1
127,246,1
127,247,1
127,251,1
127,252,1
127,258,1
127,261,1
127,263,1
127,264,1
127,266,1
127,268,1
127,269,1
127,271,1
127,273,1
127,275,1
127,276,1
127,278,1
127,279,1
127,282,1
127,283,1
127,284,1
127,285,1
127,286,1
127,287,1
127,291,1
127,292,1
127,293,1
127,297,1
127,298,1
127,301,1
127,303,1
127,306,1
127,307,1
127,309,1
127,310,1
127,311,1
127,312,1
127,315,1
127,317,1
127,319,1
127,320,1
127,322,1
127,325,1
127,327,1
127,329,1
127,330,1
127,331,1
127,334,1
127,335,1
127,336,1
127,337,1
127,339,1
127,340,1
127,342,1
128,147,1
129,140,1
129,138,1
130,152,1
130,153,1
130,154,1
130,155,1
130,156,1
130,157,1
130,159,1
130,163,1
130,167,1
130,168,1
130,170,1
130,171,1
130,173,1
130,174,1
130,175,1
130,176,1
130,179,1
130,188,1
130,189,1
130,193,1
130,195,1
130,198,1
130,199,1
130,205,1
130,207,1
130,213,1
130,215,1
130,217,1
130,221,1
130,222,1
130,228,1
130,229,1
130,230,1
130,232,1
130,233,1
130,235,1
130,236,1
130,237,1
130,239,1
130,240,1
130,246,1
130,247,1
130,248,1
130,254,1
130,257,1
130,258,1
130,259,1
130,260,1
130,262,1
130,265,1
130,268,1
130,273,1
130,274,1
130,275,1
130,278,1
130,279,1
130,280,1
130,281,1
130,283,1
130,284,1
130,285,1
130,286,1
130,287,1
130,288,1
130,289,1
130,291,1
130,293,1
130,297,1
130,300,1
130,302,1
130,305,1
130,308,1
130,309,1
130,310,1
130,311,1
130,313,1
130,314,1
130,320,1
130,321,1
130,325,1
130,329,1
130,330,1
130,331,1
130,333,1
130,334,1
130,335,1
130,337,1
130,338,1
130,341,1
130,342,1
131,138,1
131,146,1
131,133,1
131,143,1
133,139,1
133,138,1
133,146,1
140,143,1
148,149,1
150,151,1
150,152,1
150,153,1
150,154,1
150,155,1
150,156,1
150,157,1
150,158,1
150,159,1
150,160,1
150,161,1
150,162,1
150,163,1
150,164,1
150,165,1
150,166,1
150,167,1
150,168,1
150,169,1
150,170,1
150,171,1
150,172,1
150,173,1
150,174,1
150,175,1
150,176,1
150,177,1
150,178,1
150,179,1
150,180,1
150,181,1
150,182,1
150,183,1
150,184,1
150,185,1
150,186,1
150,187,1
150,188,1
150,189,1
150,190,1
150,191,1
150,192,1
150,193,1
150,194,1
150,195,1
150,196,1
150,197,1
150,198,1
150,199,1
150,200,1
150,201,1
150,202,1
150,203,1
150,204,1
150,205,1
150,206,1
150,207,1
150,208,1
150,209,1
150,210,1
150,211,1
150,212,1
150,213,1
150,214,1
150,215,1
150,216,1
150,217,1
150,218,1
150,219,1
150,220,1
150,221,1
150,222,1
150,223,1
150,224,1
150,225,1
226,227,1
226,228,1
226,229,1
226,230,1
226,231,1
226,232,1
226,233,1
226,234,1
226,235,1
226,236,1
226,237,1
226,238,1
226,239,1
226,240,1
226,241,1
226,242,1
226,243,1
226,244,1
226,245,1
226,246,1
226,247,1
226,248,1
226,249,1
226,250,1
226,251,1
226,252,1
226,253,1
226,254,1
226,255,1
226,256,1
226,257,1
226,258,1
226,259,1
226,260,1
226,261,1
226,262,1
226,263,1
226,264,1
226,265,1
226,266,1
226,267,1
226,268,1
226,269,1
226,270,1
226,271,1
226,272,1
226,273,1
226,274,1
226,275,1
226,276,1
226,277,1
226,278,1
226,279,1
226,280,1
226,281,1
226,282,1
226,283,1
226,284,1
226,285,1
226,286,1
226,287,1
226,288,1
226,289,1
226,290,1
226,291,1
226,292,1
226,293,1
226,294,1
226,295,1
226,296,1
226,297,1
226,298,1
226,299,1
226,300,1
226,301,1
226,302,1
226,303,1
226,304,1
226,305,1
226,306,1
226,307,1
226,308,1
226,309,1
226,310,1
226,311,1
226,312,1
226,313,1
226,314,1
226,315,1
226,316,1
226,317,1
226,318,1
226,319,1
226,320,1
226,321,1
226,322,1
226,323,1
226,324,1
226,325,1
226,326,1
226,327,1
226,328,1
226,329,1
226,330,1
226,331,1
226,332,1
226,333,1
226,334,1
226,335,1
226,336,1
226,337,1
226,338,1
226,339,1
226,340,1
226,341,1
226,342,1
