0,1,2
3,1799,1
3,1800,1
3,496,2
3,497,2
3,498,2
3,499,2
3,1674,2
3,500,2
3,501,2
3,1801,1
3,1802,2
3,1675,1
3,1676,1
3,1803,2
3,1677,1
3,1678,1
3,503,2
3,504,2
3,505,1
3,1679,1
3,508,2
3,509,2
3,510,1
3,511,2
3,512,2
3,1681,1
3,1804,1
3,543,2
3,576,1
3,775,2
3,887,1
3,961,2
3,1139,2
3,1170,2
3,1204,2
3,1323,1
3,1358,2
3,1495,2
3,1541,2
3,1573,1
3,1805,2
3,1806,1
3,1706,2
3,1807,1
3,1808,1
3,1809,1
3,1810,1
3,1811,1
3,1719,1
3,1720,1
3,1812,1
3,1813,1
3,1814,1
4,5,1
4,6,1
4,8,1
4,10,1
4,15,1
4,16,1
4,18,1
4,20,1
4,22,1
4,24,1
4,26,1
4,38,1
4,41,1
4,45,1
4,47,1
4,48,1
4,51,1
4,56,1
4,60,1
4,85,1
4,86,1
4,92,1
4,101,1
4,129,1
4,131,1
4,133,1
4,148,1
4,180,1
4,196,1
4,199,1
4,219,1
4,248,1
4,393,1
4,402,1
4,1815,1
4,432,1
4,1661,1
4,1816,1
4,1817,1
4,1672,1
4,1818,1
4,1819,1
4,1820,1
4,1821,1
4,1822,1
4,1823,1
4,1824,1
4,1825,1
4,1826,1
4,1827,1
4,1828,1
4,1829,1
4,496,1
4,497,1
4,1830,1
4,498,1
4,1831,1
4,1832,1
4,1833,1
4,1834,1
4,1835,1
4,1836,1
4,1837,1
4,1838,1
4,1839,1
4,1840,1
4,1841,1
4,1842,1
4,1843,1
4,1844,1
4,1845,1
4,1846,1
4,1847,1
4,1848,1
4,1849,1
4,1850,1
4,1851,1
5,6,2
5,7,1
5,8,1
5,9,2
5,10,2
5,15,1
5,16,2
5,19,2
5,20,1
5,21,1
5,22,1
5,24,1
5,26,2
5,27,1
5,28,2
5,31,2
5,36,2
5,38,1
5,41,2
5,45,1
5,47,1
5,51,2
5,52,1
5,53,2
5,56,2
5,60,1
5,63,2
5,67,1
5,85,2
5,86,1
5,92,2
5,93,2
5,101,1
5,105,1
5,107,1
5,131,1
5,133,2
5,138,2
5,148,2
5,180,2
5,183,2
5,196,1
5,197,2
5,199,1
5,217,1
5,242,2
5,248,1
5,1852,2
5,1853,1
5,1645,1
5,1854,1
5,1855,1
5,1856,1
5,1857,1
5,1858,1
5,1859,1
5,1860,1
5,1861,1
5,1862,1
5,1863,1
5,1864,1
5,1865,1
5,1866,1
5,1653,2
5,1867,2
5,1868,1
5,1869,1
5,1870,1
5,1871,1
5,1872,1
5,1873,1
5,1657,2
5,421,1
5,1874,1
5,1661,1
5,1662,1
5,1875,1
5,461,1
5,1669,1
5,1876,2
5,1877,1
5,1878,1
5,1672,1
5,496,2
5,498,2
5,1879,1
5,1880,1
5,499,2
5,1881,2
5,1673,1
5,1674,2
5,500,2
5,501,2
5,1801,1
5,1882,1
5,1802,2
5,1883,1
5,1884,1
5,1885,1
5,1886,1
5,1887,1
5,1675,1
5,1676,1
5,1888,1
5,1889,1
5,1890,1
5,1891,1
5,1892,1
5,1803,2
5,1893,2
5,502,2
5,1677,1
5,1894,1
5,1895,1
5,1678,1
5,1896,1
5,503,2
5,1897,1
5,504,2
5,505,1
5,1679,1
5,506,1
5,1898,1
5,1899,1
5,507,2
5,1680,1
5,508,2
5,1900,1
5,509,2
5,510,1
5,1901,1
5,511,2
5,512,2
5,1902,1
5,1681,1
6,6,2
6,7,1
6,8,1
6,9,2
6,10,2
6,16,2
6,18,2
6,19,2
6,20,1
6,21,1
6,22,1
6,24,1
6,27,1
6,34,1
6,35,1
6,38,1
6,41,2
6,42,1
6,47,1
6,48,1
6,49,1
6,51,2
6,56,2
6,57,2
6,59,1
6,60,1
6,61,1
6,63,2
6,67,1
6,70,2
6,76,2
6,77,2
6,81,1
6,82,2
6,85,2
6,86,1
6,92,2
6,93,2
6,101,1
6,105,1
6,117,2
6,119,2
6,126,2
6,129,2
6,131,1
6,133,2
6,146,1
6,148,2
6,167,2
6,173,2
6,179,2
6,180,2
6,186,1
6,196,1
6,199,1
6,207,2
6,210,1
6,251,1
6,275,2
6,277,1
6,279,2
6,282,2
6,294,2
6,309,2
6,311,2
6,322,2
6,327,2
6,328,2
6,333,2
6,343,2
6,344,2
6,345,1
6,352,2
6,367,1
6,368,2
6,369,2
6,372,1
6,1903,1
6,1852,2
6,1853,1
6,1645,1
6,1859,1
6,1904,1
6,387,1
6,1905,1
6,1906,1
6,1654,1
6,1907,1
6,1908,1
6,1909,1
6,401,2
6,1910,1
6,1911,1
6,424,2
6,427,2
6,431,1
6,432,2
6,436,2
6,446,2
6,1661,1
6,1912,1
6,1913,1
6,1662,1
6,1914,1
6,1915,1
6,1916,1
6,1796,1
6,458,2
6,1917,1
6,1918,1
6,461,1
6,1919,1
6,1920,1
6,1921,1
6,1922,1
6,1923,1
6,1924,1
6,1925,1
6,1926,1
6,1927,1
6,469,1
6,1928,1
6,1929,1
6,479,2
6,1930,1
6,481,2
6,488,1
6,494,2
6,495,1
6,1672,1
6,496,2
6,498,2
6,1803,2
6,1677,1
6,1678,1
6,1896,1
6,506,1
6,507,2
6,508,2
6,1900,1
6,509,2
6,1681,1
6,1931,1
6,516,1
6,517,2
6,521,1
6,525,2
6,527,2
6,531,1
6,533,1
6,551,2
6,557,2
6,558,1
6,565,2
6,568,2
6,572,2
6,583,2
6,617,2
6,618,2
6,626,1
6,628,2
6,630,2
6,636,2
6,640,2
6,643,1
6,655,1
6,658,1
6,672,2
6,683,2
6,699,2
6,736,2
6,750,2
6,751,1
6,755,2
6,767,1
6,775,2
6,780,2
6,782,1
6,792,1
6,803,1
6,809,2
6,810,2
6,812,1
6,823,2
6,828,2
6,830,1
6,838,2
6,862,1
6,863,1
6,864,2
6,867,1
6,873,1
6,882,2
6,898,2
6,901,1
6,917,1
6,923,1
6,929,1
6,931,1
6,940,1
6,949,2
6,957,1
6,960,2
6,963,1
6,990,2
6,995,1
6,997,2
6,1001,2
6,1003,1
6,1004,1
6,1005,1
6,1011,2
6,1014,1
6,1019,1
6,1052,2
6,1064,1
6,1068,2
6,1082,2
6,1096,1
6,1097,2
6,1110,1
6,1113,2
6,1118,2
6,1123,1
6,1125,2
6,1133,2
6,1136,2
6,1138,2
6,1152,2
6,1157,1
6,1163,1
6,1172,2
6,1178,2
6,1181,2
6,1184,1
6,1187,2
6,1196,2
6,1202,2
6,1210,2
6,1215,1
6,1216,2
6,1217,1
6,1219,1
6,1220,2
6,1221,1
6,1222,1
6,1223,1
6,1224,2
6,1225,2
6,1227,1
6,1237,2
6,1249,2
6,1252,1
6,1263,1
6,1271,2
6,1272,2
6,1273,2
6,1280,2
6,1290,1
6,1298,1
6,1299,2
6,1300,2
6,1301,1
6,1310,1
6,1317,1
6,1321,1
6,1322,2
6,1339,1
6,1340,1
6,1341,2
6,1344,1
6,1357,2
6,1359,2
6,1360,2
6,1361,2
6,1362,1
6,1363,2
6,1364,2
6,1365,1
6,1382,2
6,1384,2
6,1385,1
6,1388,2
6,1397,1
6,1398,2
6,1403,1
6,1405,2
6,1406,2
6,1417,2
6,1428,1
6,1430,2
6,1441,2
6,1447,2
6,1449,1
6,1453,2
6,1458,2
6,1460,2
6,1468,2
6,1469,2
6,1470,1
6,1471,1
6,1472,2
6,1473,2
6,1474,1
6,1476,1
6,1477,1
6,1478,1
6,1479,1
6,1480,2
6,1483,2
6,1497,1
6,1527,2
6,1531,1
6,1547,2
6,1623,1
6,1630,1
6,1634,1
6,1635,1
6,1644,1
6,1932,2
6,1933,1
6,1934,2
6,1935,1
6,1936,1
6,1937,1
6,1684,1
6,1938,1
6,1939,1
6,1940,1
6,1941,1
6,1685,1
6,1942,1
6,1943,1
6,1944,1
6,1945,1
6,1946,1
6,1947,1
6,1948,1
6,1949,1
6,1950,1
6,1951,1
6,1952,1
6,1953,1
6,1954,1
6,1955,1
6,1956,1
6,1957,1
6,1958,1
6,1959,1
6,1960,1
6,1961,1
6,1962,1
6,1963,1
6,1964,1
6,1965,1
6,1966,1
6,1967,1
6,1968,1
6,1969,1
6,1970,1
6,1971,1
6,1972,1
6,1973,1
6,1974,1
6,1975,1
6,1976,1
6,1977,1
6,1978,1
6,1979,1
6,1980,1
6,1981,1
6,1982,1
6,1983,1
6,1984,1
6,1985,1
6,1986,1
6,1987,1
6,1988,1
6,1989,1
6,1990,1
6,1991,1
6,1992,1
6,1993,1
6,1994,1
6,1995,1
6,1996,1
6,1997,1
6,1998,1
6,1999,1
6,2000,1
6,2001,1
6,2002,1
6,2003,1
6,2004,1
6,2005,1
6,2006,1
6,2007,1
6,2008,1
6,2009,1
6,2010,1
6,2011,1
6,2012,1
6,2013,1
6,2014,1
6,2015,1
6,2016,1
6,2017,1
6,2018,1
6,2019,1
6,2020,1
6,2021,1
6,2022,1
6,2023,1
6,2024,1
6,2025,1
6,2026,1
6,2027,1
6,2028,1
6,2029,1
6,2030,1
6,2031,1
6,2032,1
6,2033,1
6,2034,1
6,2035,1
6,2036,1
6,2037,1
6,2038,2
6,2039,1
6,2040,1
6,2041,1
6,2042,1
6,2043,1
6,2044,1
6,2045,1
6,2046,1
6,2047,1
6,2048,1
6,2049,1
6,2050,1
6,2051,1
6,2052,1
6,2053,1
6,2054,1
6,2055,1
6,2056,1
6,2057,1
6,2058,1
6,2059,1
6,2060,1
6,2061,1
6,2062,1
6,2063,1
6,2064,1
6,1811,1
6,1813,1
6,2065,1
6,2066,2
6,2067,1
6,2068,1
6,1724,1
6,1742,1
6,1757,1
6,1760,1
6,1763,1
6,1783,1
6,2069,1
6,2070,1
6,2071,1
6,2072,1
6,2073,1
6,2074,1
6,2075,1
6,2076,1
6,2077,1
6,2078,1
6,2079,1
6,2080,1
6,2081,1
6,2082,1
6,2083,1
6,2084,1
6,2085,1
6,2086,1
6,2087,1
6,2088,1
6,2089,1
6,2090,1
6,2091,1
6,2092,1
6,2093,1
6,2094,1
6,2095,1
6,2096,1
6,2097,1
6,2098,1
6,2099,1
6,2100,1
6,2101,1
6,2102,1
6,2103,1
6,2104,1
6,2105,1
6,2106,1
6,2107,1
6,2108,1
6,2109,1
6,2110,1
6,2111,1
6,2112,1
6,2113,1
6,2114,1
6,2115,1
6,2116,1
6,2117,2
6,2118,1
6,2119,1
6,2120,1
6,2121,1
6,2122,1
6,2123,1
6,2124,1
6,2125,1
6,2126,1
6,2127,1
6,2128,1
6,2129,1
6,2130,1
6,2131,1
6,2132,1
6,2133,1
6,2134,1
6,2135,1
6,2136,1
6,2137,1
6,2138,1
6,2139,1
6,2140,1
6,2141,1
6,2142,1
6,2143,1
6,2144,2
6,2145,1
6,2146,1
6,2147,1
6,2148,1
6,2149,1
6,2150,1
6,2151,1
6,2152,1
6,2153,1
6,2154,1
6,2155,1
6,2156,1
6,2157,1
6,2158,1
6,2159,1
6,2160,1
6,2161,1
6,2162,1
6,2163,1
6,2164,1
6,2165,1
6,2166,1
6,2167,1
6,2168,1
6,2169,1
6,2170,1
6,2171,1
6,2172,1
6,2173,1
6,2174,1
6,2175,1
6,2176,1
6,2177,1
6,2178,1
6,2179,1
6,2180,1
6,2181,1
6,2182,1
6,2183,1
6,2184,1
6,2185,1
6,2186,1
6,2187,1
6,2188,1
6,2189,1
6,2190,1
6,2191,1
6,2192,1
6,2193,1
6,2194,1
6,2195,1
6,2196,1
6,2197,1
6,2198,1
6,2199,1
6,2200,1
6,2201,1
6,2202,1
6,2203,1
6,2204,1
6,2205,1
6,2206,1
6,2207,1
6,2208,1
6,2209,1
6,2210,1
6,2211,1
6,2212,1
6,2213,1
6,2214,1
6,2215,1
6,2216,1
6,2217,1
6,2218,1
6,2219,1
6,2220,1
6,2221,1
6,2222,1
6,2223,1
6,2224,1
6,2225,1
6,2226,1
6,2227,1
6,2228,1
6,2229,1
6,2230,1
6,2231,1
6,2232,1
6,2233,1
6,2234,1
6,2235,1
6,2236,1
6,2237,1
6,2238,1
6,2239,1
6,2240,1
6,2241,1
6,2242,1
6,2243,1
6,2244,1
6,2245,1
6,2246,1
6,2247,1
6,2248,1
6,2249,1
6,2250,1
6,2251,1
6,2252,1
6,2253,1
6,2254,1
6,2255,1
6,2256,1
6,2257,1
6,2258,1
6,2259,1
6,2260,1
6,2261,1
6,2262,1
6,2263,1
6,2264,1
6,2265,1
6,2266,1
6,2267,1
6,2268,1
6,2269,1
6,2270,1
6,2271,1
6,2272,1
6,2273,1
6,2274,1
6,2275,1
6,2276,1
6,2277,1
6,2278,1
6,2279,1
6,2280,1
6,2281,1
6,2282,1
6,2283,1
6,2284,1
6,2285,1
6,2286,1
6,2287,1
6,2288,1
7,9,1
7,12,1
7,13,1
7,15,1
7,16,1
7,20,1
7,21,1
7,22,1
7,23,1
7,24,1
7,26,1
7,28,1
7,29,1
7,30,1
7,32,1
7,34,1
7,38,1
7,45,1
7,47,1
7,48,1
7,49,1
7,51,1
7,52,1
7,56,1
7,57,1
7,60,1
7,61,1
7,63,1
7,67,1
7,72,1
7,74,1
7,76,1
7,77,1
7,85,1
7,92,1
7,93,1
7,101,1
7,110,1
7,126,1
7,131,1
7,133,1
7,136,1
7,148,1
7,167,1
7,170,1
7,173,1
7,176,1
7,180,1
7,183,1
7,195,1
7,197,1
7,206,1
7,210,1
7,221,1
7,257,1
7,266,1
7,270,1
7,282,1
7,290,1
7,293,1
7,296,1
7,300,1
7,309,1
7,328,1
7,352,1
7,1903,1
7,379,1
7,2289,1
7,2290,1
7,2291,1
7,2292,1
7,400,1
7,2293,1
7,2294,1
7,2295,1
7,2296,1
7,2297,1
7,2298,1
7,429,1
7,433,1
7,1661,1
7,1913,1
7,452,1
7,2299,1
7,455,1
7,2300,1
7,457,1
7,1917,1
7,2301,1
7,2302,1
7,479,1
7,490,1
7,2303,1
7,1672,1
7,499,1
7,1674,1
7,1676,1
7,502,1
7,1677,1
7,503,1
7,2304,1
7,521,1
7,523,1
7,525,1
7,526,1
7,527,1
7,528,1
7,529,1
7,531,1
7,532,1
7,534,1
7,536,1
7,537,1
7,538,1
7,540,1
7,541,1
7,542,1
7,543,1
7,544,1
7,545,1
7,546,1
7,548,1
7,551,1
7,552,1
7,558,1
7,572,1
7,576,1
7,584,1
7,706,1
7,715,1
7,719,1
7,771,1
7,789,1
7,810,1
7,823,1
7,825,1
7,857,1
7,861,1
7,888,1
7,903,1
7,910,1
7,923,1
7,951,1
7,986,1
7,992,1
7,995,1
7,1017,1
7,1043,1
7,1066,1
7,1068,1
7,1106,1
7,1110,1
7,1130,1
7,1131,1
7,1144,1
7,1168,1
7,1184,1
7,1217,1
7,1224,1
7,1253,1
7,1354,1
7,1360,1
7,1372,1
7,1393,1
7,1397,1
7,1415,1
7,1439,1
7,1440,1
7,1448,1
7,1461,1
7,1465,1
7,1466,1
7,1488,1
7,1498,1
7,1500,1
7,1509,1
7,1545,1
7,1554,1
7,1574,1
7,1575,1
7,1585,1
7,1598,1
7,1620,1
7,1640,1
7,1641,1
7,1643,1
7,1933,1
7,2305,1
7,2306,1
7,2307,1
7,2308,1
7,2309,1
7,1684,1
7,2310,1
7,2311,1
7,1938,1
7,2312,1
7,2313,1
7,2314,1
7,1939,1
7,2315,1
7,1942,1
7,2316,1
7,1944,1
7,1945,1
7,2317,1
7,2318,1
7,2319,1
7,2320,1
7,1688,1
7,2321,1
7,2322,1
7,2323,1
7,2324,1
7,2325,1
7,1995,1
7,1996,1
7,2011,1
7,2326,1
7,2327,1
7,2328,1
7,2329,1
7,2330,1
7,2331,1
7,2026,1
7,2332,1
7,2333,1
7,2334,1
7,2335,1
7,2033,1
7,2336,1
7,2037,1
7,2038,1
7,1807,1
7,2041,1
7,2042,1
7,2337,1
7,2338,1
7,2339,1
7,2340,1
7,2341,1
7,2342,1
7,2343,1
7,2058,1
7,2344,1
7,2345,1
7,2346,1
7,2347,1
7,2348,1
7,1722,1
7,1724,1
7,1740,1
7,1772,1
7,1782,1
7,2349,1
7,2350,1
7,2351,1
7,2352,1
7,2087,1
7,2353,1
7,2089,1
7,2090,1
7,2091,1
7,2092,1
7,2093,1
7,2094,1
7,2095,1
7,2097,1
7,2098,1
7,2099,1
7,2100,1
7,2101,1
7,2102,1
7,2103,1
7,2104,1
7,2105,1
7,2107,1
7,2115,1
7,2116,1
7,2153,1
7,2155,1
7,2157,1
7,2167,1
7,2171,1
7,2179,1
7,2181,1
7,2188,1
7,2194,1
7,2198,1
7,2208,1
7,2218,1
7,2224,1
7,2227,1
7,2228,1
7,2246,1
7,2247,1
7,2248,1
7,2250,1
7,2265,1
7,2266,1
7,2270,1
7,2276,1
7,2277,1
7,2279,1
7,2354,1
7,2355,1
7,2356,1
7,2357,1
7,2358,1
7,2359,1
7,2360,1
7,2361,1
7,2362,1
7,2363,1
7,2364,1
7,2365,1
7,2366,1
7,2367,1
7,2368,1
7,2369,1
7,2370,1
7,2371,1
7,2372,1
7,2373,1
7,2374,1
7,2375,1
7,2376,1
7,2377,1
7,2378,1
7,2379,1
7,2380,1
7,2381,1
7,2382,1
7,2383,1
7,2384,1
7,2385,1
7,2386,1
7,2387,1
7,2388,1
7,2389,1
7,2390,1
7,2391,1
7,2392,1
7,2393,1
7,2394,1
7,2395,1
7,2396,1
7,2397,1
7,2398,1
7,2399,1
7,2400,1
7,2401,1
7,2402,1
7,2403,1
7,2404,1
7,2405,1
7,2406,1
7,2407,1
7,2408,1
7,2409,1
7,2410,1
7,2411,1
7,2412,1
7,2413,1
7,2414,1
7,2415,1
7,2416,1
7,2417,1
7,2418,1
7,2419,1
7,2420,1
7,2421,1
7,2422,1
7,2423,1
7,2424,1
7,2425,1
7,2426,1
7,2427,1
7,2428,1
7,2429,1
7,2430,1
7,2431,1
7,2432,1
7,2433,1
7,2434,1
7,2435,1
7,2436,1
7,2437,1
7,2438,1
7,2439,1
7,2440,1
7,2441,1
7,2442,1
7,2443,1
7,2444,1
8,8,1
8,9,1
8,10,1
8,21,1
8,22,1
8,24,1
8,26,1
8,33,1
8,45,1
8,47,1
8,56,1
8,60,1
8,63,1
8,67,1
8,92,1
8,93,1
8,101,1
8,131,1
8,148,1
8,170,1
8,173,1
8,180,1
8,197,1
8,199,1
8,207,1
8,209,1
8,242,1
8,244,1
8,248,1
8,2445,1
8,2446,1
8,2447,1
8,2448,1
8,432,1
8,1661,1
8,461,1
8,497,1
8,1674,1
8,503,1
8,504,1
8,1679,1
8,508,1
8,1681,1
8,576,1
8,585,1
8,1573,1
8,2449,1
8,2450,1
8,1806,1
8,1706,1
8,2451,1
8,2452,1
8,2453,1
8,2454,1
8,2455,1
8,2456,1
8,2457,1
8,2458,1
8,2459,1
8,2460,1
8,2461,1
8,2462,1
8,2463,1
8,2464,1
8,2465,1
8,2466,1
8,2467,1
8,2468,1
8,2469,1
8,2470,1
8,2471,1
8,2472,1
8,2473,1
8,2474,1
8,2475,1
8,2476,1
8,2477,1
8,2478,1
8,2479,1
8,2480,1
8,2481,1
8,2482,1
8,2483,1
8,2484,1
8,2485,1
8,2486,1
8,2487,1
8,2488,1
8,2489,1
8,2490,1
8,2491,1
8,2492,1
8,2045,1
8,2493,1
8,2494,1
8,2495,1
8,2496,1
8,2497,1
8,2498,1
8,2499,1
8,2500,1
8,2501,1
8,2502,1
9,9,2
9,10,2
9,15,1
9,16,2
9,18,2
9,19,2
9,20,1
9,21,1
9,22,1
9,24,1
9,25,1
9,26,2
9,27,1
9,28,2
9,30,2
9,31,2
9,34,1
9,35,1
9,38,1
9,41,2
9,45,1
9,47,1
9,48,1
9,49,1
9,51,2
9,52,1
9,56,2
9,57,2
9,59,1
9,60,1
9,61,1
9,63,2
9,70,2
9,72,1
9,76,2
9,77,2
9,82,2
9,84,1
9,85,2
9,86,1
9,87,2
9,89,2
9,90,1
9,92,2
9,101,1
9,105,1
9,108,2
9,110,1
9,114,2
9,118,2
9,119,2
9,123,2
9,126,2
9,129,2
9,131,1
9,133,2
9,134,2
9,146,1
9,148,2
9,167,2
9,170,1
9,171,1
9,176,2
9,180,2
9,182,1
9,195,2
9,196,1
9,200,2
9,207,2
9,215,1
9,216,2
9,220,2
9,221,2
9,224,2
9,235,1
9,240,1
9,248,1
9,251,1
9,256,1
9,257,1
9,259,1
9,266,1
9,267,1
9,276,1
9,277,1
9,283,2
9,285,1
9,287,2
9,296,1
9,305,2
9,306,1
9,309,2
9,315,1
9,319,2
9,325,1
9,326,1
9,351,1
9,352,2
9,367,1
9,368,2
9,369,2
9,372,1
9,379,2
9,380,1
9,387,1
9,388,1
9,390,1
9,2503,1
9,392,1
9,2504,1
9,2505,1
9,2292,1
9,400,2
9,401,2
9,402,1
9,1657,2
9,2506,1
9,2507,1
9,427,2
9,2508,1
9,432,2
9,433,2
9,435,2
9,436,2
9,1661,1
9,1913,1
9,448,1
9,2509,1
9,1915,1
9,450,1
9,451,2
9,1665,1
9,455,2
9,2510,1
9,456,1
9,1796,1
9,2301,1
9,461,1
9,2511,1
9,468,2
9,2512,1
9,2513,1
9,475,2
9,2514,1
9,2515,1
9,479,2
9,480,2
9,481,2
9,485,2
9,2516,1
9,1877,1
9,2517,1
9,2518,1
9,494,2
9,2519,1
9,2303,1
9,1672,1
9,498,2
9,1674,2
9,501,2
9,502,2
9,508,2
9,509,2
9,510,1
9,2520,1
9,516,1
9,2521,1
9,517,2
9,2522,1
9,519,1
9,521,1
9,527,2
9,537,1
9,540,2
9,543,2
9,549,2
9,555,1
9,559,2
9,560,2
9,566,2
9,569,2
9,572,2
9,581,1
9,582,2
9,583,2
9,599,1
9,602,2
9,620,2
9,638,2
9,643,1
9,645,2
9,649,1
9,652,2
9,655,1
9,667,2
9,678,1
9,680,2
9,681,1
9,683,2
9,699,2
9,700,2
9,717,2
9,723,2
9,732,2
9,733,2
9,736,2
9,737,2
9,738,1
9,740,2
9,741,1
9,742,2
9,743,1
9,744,1
9,745,2
9,747,2
9,748,2
9,750,2
9,751,1
9,760,1
9,762,2
9,775,2
9,780,2
9,782,1
9,783,1
9,798,2
9,799,1
9,807,2
9,814,2
9,818,2
9,838,2
9,844,2
9,846,1
9,847,1
9,861,1
9,866,1
9,873,1
9,875,2
9,881,2
9,887,1
9,890,1
9,893,2
9,905,1
9,909,2
9,911,1
9,922,1
9,923,1
9,928,1
9,929,1
9,930,2
9,934,2
9,941,2
9,955,2
9,959,2
9,969,2
9,978,2
9,979,1
9,987,2
9,991,1
9,1011,2
9,1014,1
9,1041,2
9,1046,2
9,1047,2
9,1049,2
9,1052,2
9,1061,2
9,1065,1
9,1069,1
9,1072,1
9,1073,1
9,1074,2
9,1076,2
9,1087,2
9,1096,1
9,1119,2
9,1121,2
9,1122,2
9,1123,1
9,1125,2
9,1136,2
9,1138,2
9,1141,1
9,1152,2
9,1164,2
9,1165,2
9,1171,2
9,1172,2
9,1177,2
9,1179,1
9,1182,2
9,1184,1
9,1208,1
9,1215,1
9,1216,2
9,1217,1
9,1226,1
9,1229,1
9,1231,1
9,1232,2
9,1233,1
9,1234,1
9,1235,2
9,1236,1
9,1238,2
9,1241,2
9,1242,2
9,1250,2
9,1256,1
9,1259,1
9,1262,2
9,1269,2
9,1270,2
9,1273,2
9,1275,1
9,1276,2
9,1277,2
9,1278,2
9,1281,2
9,1282,1
9,1284,1
9,1285,2
9,1295,2
9,1303,2
9,1304,2
9,1305,2
9,1307,1
9,1317,1
9,1332,1
9,1335,2
9,1343,2
9,1353,2
9,1361,2
9,1362,1
9,1364,2
9,1366,2
9,1367,1
9,1379,1
9,1382,2
9,1386,2
9,1388,2
9,1391,1
9,1395,2
9,1397,1
9,1398,2
9,1399,2
9,1400,2
9,1401,2
9,1402,2
9,1404,2
9,1406,2
9,1407,2
9,1410,2
9,1411,1
9,1414,1
9,1415,2
9,1418,1
9,1433,1
9,1441,2
9,1444,2
9,1445,2
9,1449,1
9,1453,2
9,1460,2
9,1461,2
9,1463,2
9,1465,1
9,1466,2
9,1467,2
9,1468,2
9,1470,1
9,1482,1
9,1502,2
9,1506,2
9,1514,2
9,1518,2
9,1523,2
9,1529,1
9,1548,1
9,1552,2
9,1556,1
9,1562,2
9,1563,2
9,1582,2
9,1597,1
9,1605,1
9,1617,1
9,1619,1
9,1631,1
9,1636,1
9,1640,1
9,1641,1
9,1644,1
9,2523,1
9,2524,1
9,2525,1
9,2526,1
9,2527,1
9,2307,1
9,2308,1
9,2309,1
9,1684,1
9,2310,1
9,2311,1
9,2528,1
9,1938,1
9,2312,1
9,2313,1
9,2314,1
9,1939,1
9,2315,1
9,2529,1
9,1940,1
9,2530,1
9,2531,1
9,2532,1
9,1941,1
9,2533,1
9,2534,1
9,2535,1
9,1685,1
9,2536,1
9,2537,1
9,1942,1
9,2538,1
9,1943,1
9,2539,1
9,2540,1
9,2541,1
9,2542,1
9,1686,1
9,2543,1
9,2544,1
9,2545,1
9,2546,1
9,2547,1
9,2548,1
9,2549,1
9,2550,1
9,2316,1
9,2551,1
9,2552,1
9,2553,1
9,1944,1
9,2554,1
9,2555,1
9,1945,1
9,2556,1
9,2557,1
9,2558,1
9,1687,1
9,1946,1
9,2559,1
9,2560,1
9,2561,1
9,2562,1
9,2563,1
9,2317,1
9,2564,1
9,2565,1
9,2566,1
9,1947,1
9,1948,1
9,2567,1
9,2568,1
9,2569,1
9,2570,1
9,2571,1
9,2572,1
9,2573,1
9,2574,1
9,1949,1
9,2318,1
9,2319,1
9,1950,1
9,2575,1
9,2576,1
9,1951,1
9,2577,1
9,2578,1
9,2579,1
9,2580,1
9,2581,1
9,2320,1
9,2582,1
9,2583,1
9,2584,1
9,2585,1
9,2586,1
9,1952,1
9,2587,1
9,2588,1
9,2589,1
9,2590,1
9,1953,1
9,2591,1
9,2592,1
9,2593,1
9,2594,1
9,2595,1
9,2596,1
9,2597,1
9,1688,1
9,1954,1
9,2598,1
9,1689,1
9,2599,1
9,2600,1
9,1955,1
9,2601,1
9,2602,1
9,1956,1
9,2603,1
9,2604,1
9,2605,1
9,2606,1
9,2607,1
9,2608,1
9,2609,1
9,2610,1
9,2611,1
9,2612,2
9,2613,1
9,2614,1
9,1957,1
9,2615,1
9,1958,1
9,2616,1
9,2617,1
9,2618,1
9,2619,1
9,2620,1
9,2621,1
9,1959,1
9,2622,1
9,2623,1
9,2624,1
9,2625,1
9,2626,1
9,2627,1
9,2628,1
9,2629,1
9,2630,1
9,1960,1
9,1961,1
9,1690,1
9,2631,1
9,2632,1
9,2321,1
9,1691,1
9,2633,1
9,2322,1
9,2634,1
9,2635,1
9,2636,1
9,2637,1
9,2638,1
9,2639,1
9,1962,1
9,2640,1
9,2641,1
9,2642,1
9,2643,1
9,2644,1
9,1963,1
9,2645,1
9,1964,1
9,2646,1
9,1965,1
9,1966,1
9,2647,1
9,2648,1
9,2649,1
9,2650,1
9,1967,1
9,1968,1
9,1969,1
9,2651,1
9,1970,1
9,2652,1
9,2323,1
9,1971,1
9,1972,1
9,2324,1
9,2653,1
9,1973,1
9,2654,1
9,1974,1
9,2655,1
9,2656,1
9,2657,1
9,2658,1
9,2659,1
9,1692,1
9,2660,1
9,2661,1
9,1975,1
9,1976,1
9,2662,1
9,2663,1
9,1977,1
9,1978,1
9,2664,1
9,2665,1
9,2666,1
9,1979,1
9,2667,1
9,2325,1
9,2668,1
9,2669,1
9,2670,1
9,2671,1
9,1980,1
9,1981,1
9,1982,1
9,1693,1
9,1983,1
9,2672,1
9,1984,1
9,1985,1
9,1986,1
9,1987,1
9,1988,1
9,2673,1
9,2674,1
9,2675,1
9,1989,1
9,2676,1
9,2677,1
9,2678,1
9,1990,1
9,1991,1
9,1992,1
9,1993,1
9,1994,1
9,1995,1
9,1996,1
9,2679,1
9,2680,1
9,2681,1
9,1997,1
9,1694,1
9,2682,1
9,2683,1
9,2684,1
9,1998,1
