Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
79,0,15,0.152381,0.011682,0.290093,0.007579,1,0.065693,0.333333,0.666667,0.166667
154,0,13,0.371795,0.010125,0.241577,0.000545,1,0.6,0.277778,0.722222,0.277778
162,0,15,0.180952,0.011682,0.2715,0.000889,1,0.382979,0.333333,0.666667,0.166667
226,0,15,0.219048,0.011682,0.26987,0.000356,1,0.391304,0.444444,0.555556,0.166667
256,0,18,0.163399,0.014019,0.260321,0.002557,1,0.486486,1,0,0
308,0,17,0.272059,0.01324,0.284581,0.002634,1,0.75,0.333333,0.666667,0.055556
423,0,15,0.67619,0.011682,0.304117,0.000091,1,0.078261,0.555556,0.444444,0.166667
477,0,14,0.340659,0.010903,0.244773,0.000235,1,0.101124,0.666667,0.333333,0.222222
568,0,16,0.166667,0.012461,0.290427,0.002866,1,0.514286,0.833333,0.166667,0.111111
788,0,18,0.222222,0.014019,0.288894,0.002138,1,0.473684,0,1,0
888,0,15,0.238095,0.011682,0.278471,0.000793,1,0.123288,0.833333,0.166667,0.166667
980,0,16,0.308333,0.012461,0.301277,0.00206,1,0.195652,0.666667,0.333333,0.111111
996,0,15,0.104762,0.011682,0.29736,0.001918,1,0.124088,0.764706,0.235294,0.117647
1056,0,16,0.216667,0.012461,0.287573,0.001713,1,0.339623,0.5,0.5,0.111111
1266,0,17,0.286765,0.01324,0.302,0.001878,1,0.088235,0.166667,0.833333,0.055556
1417,0,14,0.450549,0.010903,0.313046,0.000933,1,0.076923,0.555556,0.444444,0.222222
1465,0,17,0.470588,0.01324,0.251475,0.000297,1,0.1875,0.611111,0.388889,0.055556
1508,0,15,0.419048,0.011682,0.257814,0.00022,1,0.782609,0.722222,0.277778,0.166667
1511,0,15,0.752381,0.011682,0.285355,0.000084,1,0.130435,0.611111,0.388889,0.166667
1691,0,15,0.485714,0.011682,0.314612,0.000645,1,0.290323,0.555556,0.444444,0.166667
1712,0,14,0.428571,0.010903,0.282599,0.001063,1,0.818182,0.277778,0.722222,0.222222
601,0,16,0.283333,0.012461,0.286852,0.004681,1,1.7,0.941176,0.058824,0.058824
635,0,12,0.272727,0.009346,0.238147,0.001954,1,0.145299,0.470588,0.529412,0.294118
650,0,14,0.252747,0.010903,0.30171,0.001128,1,0.132812,0.176471,0.823529,0.176471
673,0,16,0.233333,0.012461,0.269177,0.001182,1,5.666667,0.764706,0.235294,0.058824
686,0,13,0.205128,0.010125,0.258662,0.000869,1,0.119718,0.411765,0.588235,0.235294
850,0,17,0.257353,0.01324,0.29729,0.001354,1,0.070248,1,0,0
944,0,17,0.242647,0.01324,0.266271,0.00156,1,1.545455,0.058824,0.941176,0
1020,0,17,0.073529,0.01324,0.296589,0.003268,0,0.137097,0.176471,0.823529,0
1040,0,14,0.076923,0.010903,0.25386,0.005464,1,0.141593,0.125,0.875,0.125
1328,0,14,0.373626,0.010903,0.287507,0.001242,1,0.425,0.470588,0.529412,0.176471
1332,0,16,0.258333,0.012461,0.272618,0.000482,1,1.545455,0.117647,0.882353,0.058824
1460,0,13,0.320513,0.010125,0.269696,0.000413,1,0.108844,0.5625,0.4375,0.1875
57,0,13,0.551282,0.010125,0.248495,0.000093,1,0.041885,0.3125,0.6875,0.1875
306,0,14,0.417582,0.010903,0.312346,0.002581,0,1,0.733333,0.266667,0.066667
709,0,14,0.131868,0.010903,0.292385,0.005453,1,0.340909,0.866667,0.133333,0.066667
773,0,14,0.142857,0.010903,0.294852,0.002499,1,0.063492,0.6875,0.3125,0.125
840,0,16,0.333333,0.012461,0.309885,0.001173,1,0.25,0.0625,0.9375,0
855,0,13,0.217949,0.010125,0.310496,0.006305,0,0.133333,0.3125,0.6875,0.1875
995,0,14,0.351648,0.010903,0.283555,0.000243,1,0.135135,0.533333,0.466667,0.066667
1210,0,14,0.274725,0.010903,0.299555,0.000977,1,0.148515,0.6,0.4,0.066667
1273,0,15,0.304762,0.011682,0.304854,0.00144,1,0.533333,0.25,0.75,0.0625
1331,0,16,0.266667,0.012461,0.298348,0.002171,1,0.246154,0.5,0.5,0
1438,0,16,0.658333,0.012461,0.275846,0.000048,1,0.207792,1,0,0
1466,0,15,0.27619,0.011682,0.29715,0.002633,1,0.06867,0.375,0.625,0.0625
1497,0,14,0.78022,0.010903,0.28843,0.000099,1,0.179775,0.5,0.5,0.125
1523,0,12,0.5,0.009346,0.295614,0.000379,1,0.031189,0.3125,0.6875,0.25
1690,0,11,0.618182,0.008567,0.287245,0.000033,1,0.072727,0.6875,0.3125,0.3125
61,0,10,0.444444,0.007788,0.238237,0.000346,1,0.076531,0.466667,0.533333,0.333333
97,0,8,0.5,0.006231,0.256709,0.00052,1,0.151515,0.466667,0.533333,0.466667
190,0,10,0.377778,0.007788,0.249629,0.000763,1,0.220588,0.6,0.4,0.333333
217,0,14,0.263736,0.010903,0.280833,0.001281,1,0.272727,0.266667,0.733333,0.066667
273,0,12,0.454545,0.009346,0.293544,0.000288,1,0.032468,0.4,0.6,0.2
450,0,15,0.333333,0.011682,0.271559,0.000996,1,0.16129,1,0,0
646,0,13,0.448718,0.010125,0.296729,0.000519,1,5,0.6,0.4,0.133333
654,0,14,0.21978,0.010903,0.260969,0.002378,1,0.114504,0.333333,0.666667,0.066667
698,0,12,0.333333,0.009346,0.319323,0.004847,1,0.428571,0.4,0.6,0.2
931,0,13,0.461538,0.010125,0.292385,0.000286,1,1.5,0.666667,0.333333,0.133333
943,0,14,0.450549,0.010903,0.24708,0.0007,1,0.12931,0.533333,0.466667,0.066667
992,0,14,0.483516,0.010903,0.247372,0.000918,1,0.059761,0.733333,0.266667,0.066667
1034,0,15,0.219048,0.011682,0.2715,0.002077,1,0.416667,1,0,0
1045,0,12,0.5,0.009346,0.245873,0.000553,1,0.272727,0.733333,0.266667,0.2
1105,0,11,0.254545,0.008567,0.295892,0.00095,1,0.21875,0.214286,0.785714,0.214286
1113,0,13,0.24359,0.010125,0.277488,0.002032,1,0.394737,0.733333,0.266667,0.133333
1183,0,15,0.07619,0.011682,0.287836,0.007867,0,0.483871,0,1,0
1334,0,13,0.307692,0.010125,0.282917,0.000596,1,0.081081,0.2,0.8,0.133333
1490,0,14,0.351648,0.010903,0.287376,0.000524,1,2.142857,0.6,0.4,0.066667
1502,0,12,0.424242,0.009346,0.279461,0.000318,1,0.608696,0.357143,0.642857,0.142857
1571,0,14,0.131868,0.010903,0.306488,0.00306,1,0.054348,0.933333,0.066667,0.066667
1687,0,15,0.342857,0.011682,0.29631,0.002078,1,1.25,0.733333,0.266667,0
1748,0,12,0.333333,0.009346,0.298773,0.000461,1,0.076531,0.533333,0.466667,0.2
17,0,12,0.560606,0.009346,0.298206,0.000423,1,2.333333,0.357143,0.642857,0.142857
95,0,9,0.333333,0.007009,0.242088,0.000687,1,0.111111,0.357143,0.642857,0.357143
104,0,12,0.5,0.009346,0.237518,0.000109,1,0.105263,0.214286,0.785714,0.142857
176,0,8,0.392857,0.006231,0.270275,0.002046,1,0.12963,0.428571,0.571429,0.428571
232,0,12,0.333333,0.009346,0.28731,0.000876,1,0.233333,0.5,0.5,0.142857
321,0,11,0.090909,0.008567,0.289625,0.009624,0,0.608696,0.285714,0.714286,0.214286
522,0,13,0.153846,0.010125,0.312735,0.004086,1,3.5,0.142857,0.857143,0.071429
543,0,14,0.307692,0.010903,0.281524,0.001372,1,0.064815,1,0,0
583,0,12,0.272727,0.009346,0.28542,0.002908,1,3.5,0.571429,0.428571,0.142857
621,0,14,0.307692,0.010903,0.266328,0.001969,1,0.229508,0.142857,0.857143,0
806,0,11,0.363636,0.008567,0.295822,0.006847,1,0.291667,0.285714,0.714286,0.214286
1381,0,11,0.345455,0.008567,0.267063,0.000727,1,1.166667,0.428571,0.571429,0.214286
1403,0,12,0.454545,0.009346,0.265317,0.000116,1,0.179487,0.357143,0.642857,0.142857
1478,0,12,0.257576,0.009346,0.287639,0.00125,1,0.097222,0.142857,0.857143,0.142857
1482,0,13,0.487179,0.010125,0.286786,0.000221,1,0.318182,0.214286,0.785714,0.071429
1616,0,14,0.681319,0.010903,0.269754,0.000195,1,0.069307,0.714286,0.285714,0
1618,0,14,0.351648,0.010903,0.294506,0.000514,1,0.736842,1,0,0
62,0,12,0.212121,0.009346,0.320952,0.00273,1,0.034211,0.230769,0.769231,0.076923
109,0,9,0.388889,0.007009,0.259516,0.000377,1,0.094891,0.384615,0.615385,0.307692
219,0,13,0.217949,0.010125,0.288166,0.000427,1,0.111111,0.769231,0.230769,0
356,0,13,0.653846,0.010125,0.251475,0.000207,1,0.055085,0.076923,0.923077,0
373,0,13,0.064103,0.010125,0.294713,0.001473,1,0.371429,0.153846,0.846154,0
598,0,10,0.266667,0.007788,0.281272,0.001871,1,1.714286,0.5,0.5,0.166667
645,0,12,0.636364,0.009346,0.26387,0.000028,1,0.171053,0.461538,0.538462,0.076923
918,0,13,0.115385,0.010125,0.278656,0.00392,1,0.26,0.076923,0.923077,0
970,0,11,0.472727,0.008567,0.240791,0.000054,1,0.213115,0.461538,0.538462,0.153846
1079,0,10,0.333333,0.007788,0.308744,0.000519,1,0.056522,0.538462,0.461538,0.230769
1136,0,11,0.363636,0.008567,0.275423,0.000616,1,0.866667,0.230769,0.769231,0.153846
1178,0,12,0.484848,0.009346,0.286917,0.000503,1,0.22807,0.461538,0.538462,0.076923
1241,0,11,0.454545,0.008567,0.247761,0.000544,1,0.590909,0.615385,0.384615,0.153846
1254,0,13,0.384615,0.010125,0.275543,0.001454,1,0.089041,0.153846,0.846154,0
1301,0,12,0.181818,0.009346,0.283746,0.002428,1,1.083333,0.692308,0.307692,0.076923
1307,0,11,0.309091,0.008567,0.279151,0.000832,1,0.047273,0.461538,0.538462,0.153846
1319,0,12,0.606061,0.009346,0.29617,0.000052,1,0.764706,0.307692,0.692308,0.076923
1348,0,10,0.311111,0.007788,0.268316,0.000226,1,0.206349,0.307692,0.692308,0.230769
1383,0,10,0.311111,0.007788,0.259035,0.000277,1,0.166667,0.7,0.3,0
1493,0,11,0.309091,0.008567,0.257761,0.000264,1,2,0.916667,0.083333,0.083333
1518,0,13,0.346154,0.010125,0.279337,0.001193,1,0.053942,0.076923,0.923077,0
1567,0,10,0.533333,0.007788,0.261784,0.000143,1,0.12037,0.615385,0.384615,0.230769
1619,0,12,0.348485,0.009346,0.284003,0.003662,1,0.144444,0.846154,0.153846,0.076923
1620,0,13,0.205128,0.010125,0.29631,0.001278,1,0.213115,1,0,0
1621,0,12,0.212121,0.009346,0.319728,0.0054,1,0.158537,0.923077,0.076923,0.076923
1669,0,13,0.769231,0.010125,0.267176,0.00002,1,0.722222,1,0,0
1715,0,8,0.714286,0.006231,0.289359,0.000441,1,0.132653,0.384615,0.615385,0.384615
46,0,9,0.75,0.007009,0.292793,0.000009,1,0.179104,0.416667,0.583333,0.25
141,0,10,0.377778,0.007788,0.259891,0.001635,1,0.27907,0.333333,0.666667,0.166667
236,0,11,0.181818,0.008567,0.289625,0.002931,1,0.08,0.666667,0.333333,0.083333
257,0,12,0.075758,0.009346,0.225714,0.000868,0,0.272727,0,1,0
408,0,11,0.109091,0.008567,0.319485,0.007714,1,0.292683,0.166667,0.833333,0.083333
442,0,12,0.318182,0.009346,0.267688,0.000609,1,0.857143,0.5,0.5,0
482,0,10,0.288889,0.007788,0.310957,0.000763,1,0.08,0.5,0.5,0.166667
571,0,12,0.181818,0.009346,0.260753,0.000226,1,0.038835,1,0,0
739,0,9,0.333333,0.007009,0.289892,0.000452,1,0.146667,0.545455,0.454545,0.181818
897,0,11,0.472727,0.008567,0.291032,0.000357,1,1.714286,0.916667,0.083333,0.083333
954,0,10,0.666667,0.007788,0.292929,0.000053,1,0.078431,0.25,0.75,0.166667
984,0,11,0.454545,0.008567,0.28165,0.000368,1,0.07947,0.75,0.25,0.083333
1064,0,11,0.563636,0.008567,0.304411,0.000413,1,0.5,0.166667,0.833333,0.083333
1076,0,12,0.712121,0.009346,0.281398,0.000022,1,0.033708,1,0,0
1246,0,7,0.714286,0.005452,0.23329,0.00003,1,0.12,0.5,0.5,0.416667
1260,0,11,0.472727,0.008567,0.289359,0.000098,1,0.148148,0.166667,0.833333,0.083333
1321,0,12,0.30303,0.009346,0.257867,0.003128,0,0.076923,0.25,0.75,0
1489,0,5,0.5,0.003894,0.241809,0.000174,0,0.035533,0.285714,0.714286,0.285714
1539,0,7,0.47619,0.005452,0.257392,0.000014,1,0.05042,0.583333,0.416667,0.416667
1550,0,12,0.727273,0.009346,0.284388,0.000026,1,0.134831,1,0,0
1651,0,10,0.822222,0.007788,0.237922,0.000011,1,0.116505,0.416667,0.583333,0.166667
1654,0,12,0.424242,0.009346,0.287968,0.001708,1,0.089552,0.666667,0.333333,0
119,0,11,0.654545,0.008567,0.290427,0.000195,1,2.75,0.818182,0.181818,0
149,0,10,0.444444,0.007788,0.285809,0.000628,1,0.084615,0.181818,0.818182,0.090909
275,0,11,0.327273,0.008567,0.295405,0.003591,1,0.146667,0.909091,0.090909,0
312,0,11,0.490909,0.008567,0.265934,0.000669,1,0.423077,0.181818,0.818182,0
349,0,10,0.333333,0.007788,0.275062,0.00124,1,0.15493,0.272727,0.727273,0.090909
385,0,11,0.218182,0.008567,0.259302,0.000664,1,0.100917,0.090909,0.909091,0
397,0,11,0.254545,0.008567,0.300198,0.000675,1,0.096491,0.818182,0.181818,0
459,0,10,0.555556,0.007788,0.273447,0.000343,1,0.666667,1,0,0
468,0,10,0.377778,0.007788,0.273983,0.000311,1,0.103774,0.181818,0.818182,0.090909
589,0,11,0.036364,0.008567,0.321444,0.017809,1,0.135802,1,0,0
624,0,8,0.535714,0.006231,0.258556,0.000137,1,0.076389,0.454545,0.545455,0.272727
691,0,11,0.127273,0.008567,0.272264,0.002393,1,0.115789,0.454545,0.545455,0
716,0,11,0.309091,0.008567,0.279399,0.004792,1,0.174603,1,0,0
754,0,10,0.333333,0.007788,0.250824,0.000313,1,0.611111,0.545455,0.454545,0.090909
821,0,8,0.392857,0.006231,0.244392,0.000106,1,0.314286,0.363636,0.636364,0.272727
869,0,9,0.416667,0.007009,0.272973,0.000196,1,0.063218,0.272727,0.727273,0.181818
890,0,10,0.177778,0.007788,0.274881,0.001751,1,0.051887,0.363636,0.636364,0.090909
909,0,10,0.155556,0.007788,0.285744,0.000917,1,0.44,0.727273,0.272727,0.090909
925,0,10,0.244444,0.007788,0.265429,0.00361,1,0.076389,0.909091,0.090909,0.090909
940,0,9,0.527778,0.007009,0.300844,0.000105,1,0.130952,0.545455,0.454545,0.181818
960,0,10,0.511111,0.007788,0.270101,0.000172,1,0.229167,0.909091,0.090909,0.090909
994,0,9,0.611111,0.007009,0.254889,0.000049,1,0.333333,0.727273,0.272727,0.181818
1012,0,9,0.222222,0.007009,0.291437,0.005807,0,0.014006,0.7,0.3,0.1
1041,0,8,0.321429,0.006231,0.28555,0.00014,1,0.135802,0.363636,0.636364,0.272727
1080,0,10,0.333333,0.007788,0.25203,0.000605,0,0.059459,0.545455,0.454545,0.090909
1101,0,9,0.444444,0.007009,0.257603,0.000249,1,0.37931,0.363636,0.636364,0.181818
1270,0,10,0.266667,0.007788,0.29631,0.002099,1,0.043651,0.272727,0.727273,0.090909
1276,0,11,0.218182,0.008567,0.291707,0.000805,1,0.392857,1,0,0
1286,0,10,0.444444,0.007788,0.289425,0.000212,1,0.125,0.909091,0.090909,0.090909
1474,0,11,0.127273,0.008567,0.249728,0.005894,0,0.062147,0,1,0
1496,0,10,0.177778,0.007788,0.317309,0.003762,1,0.177419,0.454545,0.545455,0.090909
1596,0,11,0.109091,0.008567,0.295892,0.003463,1,0.042146,0.090909,0.909091,0
1608,0,11,0.127273,0.008567,0.314062,0.003086,1,0.057292,0.909091,0.090909,0
1611,0,11,0.254545,0.008567,0.236981,0.000428,0,0.171875,0.909091,0.090909,0
1686,0,8,0.357143,0.006231,0.297994,0.001654,1,0.11828,0.454545,0.545455,0.272727
1731,0,8,0.678571,0.006231,0.235341,0.000075,1,0.148649,0.545455,0.454545,0.272727
68,0,7,0.571429,0.005452,0.262658,0.000215,1,0.121951,0.4,0.6,0.3
99,0,8,0.321429,0.006231,0.269004,0.001438,1,0.384615,0.4,0.6,0.2
105,0,6,0.6,0.004673,0.269523,0.000166,1,0.666667,0.4,0.6,0.4
155,0,5,1,0.003894,0.207476,0,1,0.030581,0.5,0.5,0.5
189,0,10,0.044444,0.007788,0.22669,0.004765,1,0.344828,0,1,0
286,0,8,0.678571,0.006231,0.237967,0.000017,1,0.029674,0.6,0.4,0.2
363,0,8,0.464286,0.006231,0.285679,0.000893,0,0.185185,0.6,0.4,0.2
381,0,10,0.066667,0.007788,0.216062,0.013293,0,0.105263,0,1,0
393,0,9,0.166667,0.007009,0.242602,0.002983,0,1.428571,0.2,0.8,0.1
398,0,10,0.822222,0.007788,0.26124,0.000004,1,1.111111,1,0,0
470,0,9,0.555556,0.007009,0.272028,0.001657,1,0.040486,0.8,0.2,0.1
491,0,8,0.321429,0.006231,0.269523,0.000155,1,0.067114,0.4,0.6,0.2
515,0,7,0.571429,0.005452,0.263152,0.000191,1,0.034843,0.4,0.6,0.3
542,0,10,0.333333,0.007788,0.270275,0.000301,1,0.05291,0.4,0.6,0
676,0,9,0.277778,0.007009,0.284195,0.000155,1,0.204082,0.4,0.6,0.1
706,0,10,0.844444,0.007788,0.290293,0.000007,1,0.082645,1,0,0
755,0,9,0.527778,0.007009,0.292453,0.000584,1,0.071429,0.3,0.7,0.1
757,0,8,0.607143,0.006231,0.236981,0.000097,1,0.217391,0.8,0.2,0.2
805,0,10,0.355556,0.007788,0.251074,0.000195,1,0.454545,0.1,0.9,0
836,0,5,0.5,0.003894,0.258715,0.000664,1,0.02809,0,1,0
861,0,8,0.321429,0.006231,0.261729,0.001571,1,0.357143,0.7,0.3,0.2
920,0,9,0.194444,0.007009,0.252383,0.004462,0,0.178571,0.2,0.8,0.1
927,0,9,0.444444,0.007009,0.273685,0.000099,1,0.454545,0.9,0.1,0.1
966,0,10,0.244444,0.007788,0.293066,0.004776,0,0.149254,0.1,0.9,0
983,0,9,0.666667,0.007009,0.276088,0.000017,1,0.25,0.6,0.4,0.1
1007,0,8,0.142857,0.006231,0.254889,0.000865,1,0.769231,0.2,0.8,0.2
1025,0,9,0.638889,0.007009,0.238237,0.000027,1,0.138889,0.9,0.1,0.1
1049,0,9,0.305556,0.007009,0.267631,0.000399,0,0.434783,0.8,0.2,0.1
1069,0,10,0.488889,0.007788,0.265093,0.000027,1,0.126582,1,0,0
1181,0,10,0.688889,0.007788,0.294025,0.000022,1,0.25,0.8,0.2,0
1182,0,10,0.177778,0.007788,0.273091,0.000391,1,0.123457,1,0,0
1201,0,10,0.622222,0.007788,0.266384,0.000087,1,0.117647,1,0,0
1237,0,9,0.555556,0.007009,0.276634,0.000097,1,0.25641,0.1,0.9,0.1
1240,0,10,0.133333,0.007788,0.247712,0.00088,0,0.046296,0.7,0.3,0
1292,0,10,0.577778,0.007788,0.290897,0.000039,1,0.588235,1,0,0
1314,0,10,0.177778,0.007788,0.288894,0.000664,1,0.067114,1,0,0
1315,0,10,0.222222,0.007788,0.30106,0.00043,1,0.2,0.4,0.6,0
1320,0,7,0.714286,0.005452,0.23329,0.00003,1,0.036232,0.6,0.4,0.3
1329,0,9,0.388889,0.007009,0.280582,0.001589,1,0.204082,0.2,0.8,0.1
1333,0,9,0.305556,0.007009,0.286786,0.000344,1,0.346154,1,0,0
1343,0,8,0.357143,0.006231,0.252535,0.000115,1,0.128205,0.3,0.7,0.2
1529,0,8,0.321429,0.006231,0.274761,0.000108,1,0.053892,0.666667,0.333333,0.111111
1535,0,9,0.388889,0.007009,0.28777,0.0005,1,0.054645,0.3,0.7,0.1
1585,0,10,0.2,0.007788,0.304043,0.000905,1,0.093458,0.2,0.8,0
1663,0,9,0.222222,0.007009,0.257972,0.00232,1,0.05618,0.6,0.4,0.1
31,0,7,0.285714,0.005452,0.27633,0.000224,1,0.054878,0.333333,0.666667,0.222222
182,0,9,0.166667,0.007009,0.271091,0.003168,1,0.142857,0.222222,0.777778,0
218,0,8,0.392857,0.006231,0.224626,0.000054,0,0.183673,0.555556,0.444444,0.111111
248,0,8,0.357143,0.006231,0.262658,0.001593,1,0.030201,0.444444,0.555556,0.111111
251,0,7,0.52381,0.005452,0.27627,0.000223,0,0.05625,0.333333,0.666667,0.222222
266,0,7,0.333333,0.005452,0.293613,0.000212,1,0.121622,0.444444,0.555556,0.222222
294,0,9,0.166667,0.007009,0.279399,0.005659,0,0.163636,1,0,0
358,0,8,0.178571,0.006231,0.239143,0.004758,0,2.25,0.222222,0.777778,0.111111
364,0,7,0.380952,0.005452,0.293339,0.000511,1,0.142857,0.333333,0.666667,0.222222
365,0,8,0.428571,0.006231,0.24525,0.000092,1,0.081818,0.222222,0.777778,0.111111
396,0,9,0.083333,0.007009,0.226813,0.005334,0,0.041667,0.333333,0.666667,0
412,0,8,0.214286,0.006231,0.302581,0.003004,1,0.236842,0.666667,0.333333,0.111111
413,0,9,0.388889,0.007009,0.251325,0.000225,1,1.5,1,0,0
424,0,9,0.722222,0.007009,0.289292,0.000066,1,4.5,0.888889,0.111111,0
426,0,6,0.6,0.004673,0.245011,0.000002,0,0.219512,0.555556,0.444444,0.333333
428,0,8,0.321429,0.006231,0.249828,0.000581,1,0.055556,0.666667,0.333333,0.111111
439,0,7,0.52381,0.005452,0.268487,0.000123,1,0.225,0.555556,0.444444,0.222222
466,0,8,0.357143,0.006231,0.238599,0.000056,1,0.529412,0.222222,0.777778,0.111111
585,0,8,0.107143,0.006231,0.241902,0.004973,0,0.040724,0.555556,0.444444,0.111111
612,0,8,0.357143,0.006231,0.259462,0.001404,1,0.105882,0.777778,0.222222,0.111111
651,0,7,0.571429,0.005452,0.256239,0.000009,1,0.03169,0.444444,0.555556,0.222222
667,0,8,0.25,0.006231,0.274402,0.0016,1,0.047368,0.555556,0.444444,0.111111
696,0,9,0.583333,0.007009,0.284452,0.000118,1,0.053571,0.666667,0.333333,0
708,0,7,0.666667,0.005452,0.276817,0.000046,1,0.02459,0.222222,0.777778,0.222222
723,0,9,0.388889,0.007009,0.29617,0.000242,1,1,0.888889,0.111111,0
730,0,8,0.25,0.006231,0.28542,0.001471,1,0.01919,0.555556,0.444444,0.111111
802,0,9,0.666667,0.007009,0.254992,0.000386,1,0.061644,0.888889,0.111111,0
812,0,9,0.305556,0.007009,0.303384,0.002662,1,0.038136,0.111111,0.888889,0
822,0,8,0.071429,0.006231,0.285097,0.002289,1,0.038793,0.333333,0.666667,0.111111
874,0,7,0.285714,0.005452,0.267006,0.001678,1,0.039474,0.555556,0.444444,0.222222
938,0,8,0.5,0.006231,0.283235,0.000122,1,0.473684,0.666667,0.333333,0.111111
956,0,9,0.388889,0.007009,0.247323,0.001098,1,0.45,1,0,0
973,0,9,0.277778,0.007009,0.298135,0.001875,1,0.081818,0.555556,0.444444,0
1003,0,9,0.277778,0.007009,0.301855,0.001005,1,0.257143,0.777778,0.222222,0
1013,0,6,0.4,0.004673,0.282917,0.000721,0,0.086538,0.555556,0.444444,0.333333
1114,0,9,0.527778,0.007009,0.291774,0.000282,1,0.116883,0.777778,0.222222,0
1180,0,9,0.194444,0.007009,0.278656,0.006406,0,0.052632,0.333333,0.666667,0
1208,0,9,0.222222,0.007009,0.284452,0.002594,1,3,0.222222,0.777778,0
1238,0,8,0.25,0.006231,0.267745,0.001348,1,0.45,0.777778,0.222222,0.111111
1268,0,9,0.277778,0.007009,0.258396,0.000833,0,0.038627,0.444444,0.555556,0
1275,0,8,0.428571,0.006231,0.28052,0.00018,1,3,0.555556,0.444444,0.111111
1298,0,9,0.361111,0.007009,0.274821,0.000073,1,0.087379,0.111111,0.888889,0
1441,0,8,0.75,0.006231,0.240653,0.000154,1,0.078261,0.666667,0.333333,0.111111
1556,0,9,0.333333,0.007009,0.305002,0.000709,1,0.9,0.666667,0.333333,0
1557,0,8,0.357143,0.006231,0.284903,0.00163,1,1.285714,0.888889,0.111111,0.111111
1656,0,9,0.472222,0.007009,0.295683,0.000165,1,1.285714,0.888889,0.111111,0
1661,0,9,0.777778,0.007009,0.278779,0.000008,1,0.191489,0.888889,0.111111,0
1664,0,9,0.361111,0.007009,0.2565,0.000403,1,0.115385,0.666667,0.333333,0
1713,0,6,0.733333,0.004673,0.257287,0.000013,1,0.045226,0.555556,0.444444,0.333333
45,0,7,0.52381,0.005452,0.245489,0.000018,1,0.222222,0.5,0.5,0.125
66,0,5,0.7,0.003894,0.226977,0.000004,1,2.666667,0.375,0.625,0.375
77,0,8,0.25,0.006231,0.253196,0.000096,1,0.258065,0.125,0.875,0
80,0,7,0.571429,0.005452,0.265821,0.000064,1,0.135593,0.625,0.375,0.125
136,0,8,0.75,0.006231,0.269465,0.000011,1,0.103896,0.625,0.375,0
147,0,8,0.142857,0.006231,0.2881,0.000129,1,1.142857,0,1,0
174,0,5,0.5,0.003894,0.234945,0.000077,1,1.333333,0.5,0.5,0.375
180,0,7,0.571429,0.005452,0.266328,0.001228,1,2,0.25,0.75,0.125
181,0,7,0.238095,0.005452,0.300701,0.002135,1,1.333333,0.125,0.875,0.125
227,0,7,0.571429,0.005452,0.255199,0.000052,0,0.228571,0.5,0.5,0.125
301,0,8,0.107143,0.006231,0.285485,0.001122,1,0.044944,0.375,0.625,0
302,0,7,0.380952,0.005452,0.312735,0.001565,1,0.03125,0.375,0.625,0.125
340,0,7,0.428571,0.005452,0.288562,0.000154,1,0.041026,0.375,0.625,0.125
370,0,7,0.619048,0.005452,0.248299,0.000074,1,0.266667,0.25,0.75,0.125
404,0,7,0.380952,0.005452,0.263428,0.000219,1,0.16,0.25,0.75,0.125
427,0,8,0.178571,0.006231,0.301205,0.005905,1,0.123077,0.375,0.625,0
446,0,8,0.214286,0.006231,0.26958,0.001977,1,0.145455,0.625,0.375,0
448,0,6,0.666667,0.004673,0.28279,0.000023,1,1.6,0.375,0.625,0.25
488,0,6,0.533333,0.004673,0.255718,0.000326,1,1.333333,0.625,0.375,0.25
493,0,8,0.357143,0.006231,0.266271,0.000237,1,0.571429,0.875,0.125,0
565,0,8,0.357143,0.006231,0.249976,0.001638,0,0.087912,1,0,0
579,0,8,0.214286,0.006231,0.255303,0.000464,1,0.103896,1,0,0
610,0,7,0.380952,0.005452,0.281966,0.000112,1,0.084211,0.125,0.875,0.125
632,0,8,0.142857,0.006231,0.288827,0.00106,1,0.045455,1,0,0
687,0,6,0.133333,0.004673,0.232042,0.000052,1,0.126984,0.75,0.25,0.25
712,0,8,0.535714,0.006231,0.278409,0.000697,1,0.102564,0.125,0.875,0
721,0,8,0.142857,0.006231,0.239827,0.001925,1,0.035398,0.125,0.875,0
740,0,6,0.6,0.004673,0.282536,0.000021,1,0.042781,0.625,0.375,0.25
804,0,7,0.380952,0.005452,0.246547,0.000709,1,0.137931,0.375,0.625,0.125
877,0,8,0.428571,0.006231,0.281966,0.000487,1,0.102564,1,0,0
903,0,8,0.285714,0.006231,0.280457,0.002031,1,0.032389,1,0,0
906,0,7,0.428571,0.005452,0.244203,0.000116,1,0.210526,0.5,0.5,0.125
951,0,7,0.238095,0.005452,0.286852,0.000303,1,0.046512,0.5,0.5,0.125
975,0,7,0.380952,0.005452,0.267631,0.000341,1,0.32,0.5,0.5,0.125
1147,0,7,0.952381,0.005452,0.291302,0.000002,1,0.07767,0.25,0.75,0.125
1327,0,8,0.178571,0.006231,0.282981,0.000444,1,0.059701,0.375,0.625,0
1444,0,5,0.7,0.003894,0.259355,0.000014,1,0.086022,0.375,0.625,0.375
1446,0,8,0.321429,0.006231,0.255044,0.000487,1,0.258065,0.625,0.375,0
1453,0,8,0.285714,0.006231,0.224346,0.000429,0,0.070796,0.25,0.75,0
